player,team,position,market,line,over_odds,under_odds,is_main_line,status,push_rule,model_mean,model_median,model_p_over,model_p_under,model_p_push,model_mcse_over,model_mcse_under,market_raw_p_over,market_raw_p_under,market_hold,market_novig_p_over,market_novig_p_under,edge_over,edge_under,ev_over,ev_under,simulation_draws,model_source_arrays,gsis_id,line_timestamp_utc,forecast_identity,market_snapshot_identity,support_status,refusal_reason
,DET,,Point Spread,-4.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,-4.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,-4,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,-4,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,-3.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,-3.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,-3,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,-3,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,-2.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:56:58.614518Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,-2.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,-2,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,-2,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:56:58.614518Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,-1.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,-1.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,-1,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,-1,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,1,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,1,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,1.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:56:58.614518Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,1.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,2,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,2,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:56:58.614518Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,2.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,2.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,3,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,3,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:25:28.281329Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,3.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,3.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:56:58.614518Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,4,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,4,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,4.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:32:28.268598Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,4.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:56:58.614518Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,5,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,5,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,5.5,,,True,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:42:28.054433Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,5.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:32:28.268598Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,6,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,6,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,6.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,6.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,7,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,7,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:25:28.281329Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,7.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T17:25:28.281329Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,7.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,8,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,8,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,8.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,8.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T19:21:28.900687Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,9,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:32:28.268598Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,9,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:25:28.281329Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,9.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:32:28.268598Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,9.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,10,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T21:28:58.305032Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,10,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,10.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,10.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T17:25:28.281329Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,11,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,11,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T20:56:58.614518Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,11.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T20:56:58.614518Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,11.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,12,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:17:42.723693Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,12,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,12.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,12.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T17:17:42.723693Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,13,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,13,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,13.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,13.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T17:37:43.467940Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,14,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,14,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,14.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,14.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,15,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,15,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,15.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,15.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,16,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T17:17:42.723693Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,16,,,False,open_single_selection,push on exact line,,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,DET,,Point Spread,16.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
,BUF,,Point Spread,16.5,,,False,open_single_selection,"no push, half-point line",,,,,,,,,,,,,,,,,,,,2026-09-17T17:17:42.723693Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,NON_PLAYER_MARKET,game or team market; this artifact evaluates player props only
